storeid,name,address,website,phone,email,map_lat,map_lng,google_placeid,filters,country,timezone
386151473,ISOLA BEAUTY LLC,"7608 Oswego Rd #18, Liverpool, New York, 13090, United States",https://www.instagram.com/themrschristinabirchmeyer/?hl=en,+13156228402,,43.139626,-76.2258779,ChIJIec6Ia3v2YkRjFM2BPpr4qQ,,US,America/New_York
386151474,It's Me Time Spa LLC,"6240 Holly Springs Parkway, Suite B4, Woodstock, Georgia, 30188, United States",https://www.itsmetimespa.com/,770-975-2269,,34.1300942,-84.4980269,EjQ2MjQwIEhvbGx5IFNwcmluZ3MgUGt3eSBiNCwgV29vZHN0b2NrLCBHQSAzMDE4OCwgVVNBIh4aHAoWChQKEgkfYnfXmW71iBHn2v7m_Xx51BICYjQ,,US,America/New_York
386151475,J Bentley Hair Studio & Day Spa,"8882 Moreland St, Powell, Ohio, 43065, United States",https://jbentley.com/request-appointment,(614) 403-0760,,40.170411,-83.0891542,ChIJYxRV3fHtOIgRT5T4uCLjAqI,,US,America/New_York
386151476,Jane Laufer,"5881 Ridgemoor Dr., San Diego, California, 92120, United States",,(310) 920-9984,,32.7867133,-117.0523536,ChIJZ72LhF5W2YARVwejjeJMIxM,,US,America/Los_Angeles
386525911,Jason Agrella Fitness Solutions INC,"9 Conference Drive,, Felton, California, 95018, United States",http://NA,(408) 545-8373,,37.052045,-122.0542,ChIJq5DmOcRGjoARr5jWbnK89BI,,US,America/Los_Angeles
386151478,"Jen Hilman Productions, LLC","6205 Berkett Cove, Austin, Texas, 78745, United States",,(214) 455-7325,,30.211428,-97.806904,ChIJvaL0fWdLW4YR8BtT3r7G3jM,,US,America/Chicago
386151479,Jennifer Gallager LE,"556 North Country Road, Suite 113, Saint James, New York, 11780, United States",https://www.jengallagherle.com/,631-662-8637,,40.8878281,-73.1546445,Ei41NTYgTiBDb3VudHJ5IFJkICMxMTMsIFN0IEphbWVzLCBOWSAxMTc4MCwgVVNBIh8aHQoWChQKEgkdeVtMFDnoiRGOXrUMLMt0hBIDMTEz,,US,America/New_York
386151480,Jewell Med Spa,"2626 S Range Ave Ste 200, Denham Springs, Louisiana, 70726, United States",https://www.jewellmedspa.com/?utm_source=google&utm_medium=organic&utm_campaign=jewellwellness,(225) 289-4366,,30.4512544,-90.9560881,ChIJ4Wjfo8O-JoYRvuMcXeGoigM,,US,America/Chicago
386151481,JNC Enterprise LLC (DBA: Zivel Rogers),"2603 W Pleasant Grove Rd. #117, Rogers, Arkansas, 72758, United States",,888-888-8889,,36.28465,-94.15224,ChIJC-ZrR1MRyYcRNSyJftexkqw,,US,America/Chicago
386151482,Joint Pain Specialists,"2601 Little Elm Parkway Bld 2 Ste 203, Little Elm, Texas, 75068, United States",https://jointpainspecialists.net/,(469) 697-2700,,33.1697406,-96.8943568,ChIJ4aluA5I5TIYRjZeGe5YkfAQ,,US,America/Chicago
386151483,Jones Chiropractic Clinic,"1223 Brookfield Rd, Hubbard, Ohio, 44425, United States",https://anthonyjoneschiro.com/,(330) 448-8672,,41.2101823,-80.5672587,ChIJNeiHE97pM4gRG4LdCo0MpHk,,US,America/New_York
386151484,"Journey to Health Physical Therapy and Wellness Clinic, LLC","8835 SW Canyon Lane #302, Portland, Oregon, 97225, United States",https://journeytohealthpt.com/,(503) 809-2288,,45.4993901,-122.7681273,ChIJ2fcT7FcJlVQRPiFsQ2s6uGA,,US,America/Los_Angeles
386525912,Joya Yoga,"3283 Bernal Ave, Pleasanton, California, 94550, United States",http://joyayoga.com,(925) 828-9642,,37.6677263,-121.857956,ChIJMZwOGa3pj4AR3eLhkZXh_Xs,,US,America/Los_Angeles
386151486,JPNutrivida Corp,"8595 Rosecrans Ave., Paramount, California, 90723, United States",http://www.jpnutrividaco.com/,+16198700182,,33.9041627,-118.1493427,ChIJw5d6HSPNwoAR7Mgur1x9BNI,,US,America/Los_Angeles
386525913,JRV Medical Group,"3900 Eubank Blvd NE<br> Suite 12, Albuquerque,, New Mexico, 87111, United States",https://jrvmesandveincenter.com/,+15052631422,,35.127464,-106.532891,ChIJD3kMM_2fGIcRIN6IOoHYeLo,,US,America/Denver
386151488,"JULIE KUPERSMITH, MD PC","77 Quaker Ridge Rd., Suite 200, New Rochelle, New York, 10804, United States",https://www.jkmdpc.com/,914 235 5171,,40.9486141,-73.7923309,ChIJnUMyIl-SwokR-7Z-wKu93OY,,US,America/New_York
386151489,Just for Chicks,"117 S. Central Avenue, Sidney, Montana, 59270, United States",,(702) 812-6429,,47.7146638,-104.1580245,ChIJyfTHTJtxJFMRZG0AIP0pnB8,,US,America/Denver
386151490,K.I.N INVESTMENTS INC DBA BioRevive wellness spa,"3404 Via Lido Suite A,, Newport Beach, California, 92663, United States",https://biorevivespa.com/,(310) 560-5756,,33.6183131,-117.9285845,Ei0zNDA0IFZpYSBMaWRvIGEsIE5ld3BvcnQgQmVhY2gsIENBIDkyNjYzLCBVU0EiHRobChYKFAoSCQduAPAGIN2AEXZ7UFnxdYzwEgFh,,US,America/Los_Angeles
386151491,K.O. FACIALS,"28120 US HWY 281 #101b, San Antonio, Texas, 78260, United States",https://kofacials.skincaretherapy.net/,(210) 328 1080,,29.7152676,-98.44518,Ei4yODEyMCBVUy0yODEgIzEwMWIsIFNhbiBBbnRvbmlvLCBUWCA3ODI2MCwgVVNBIiAaHgoWChQKEgkvz1AF0odchhFol4tADXNQJRIEMTAxYg,,US,America/Chicago
386151492,K2 Cryospa,"946 North Loop 1604 , #125, San Antonio, Texas, 78232, United States",http://www.k2cryospa.com/,(210) 616-2295,,29.6077674,-98.5057783,ChIJtUYWTvVhXIYRZSTYsMey4yQ,,US,America/Chicago
386525914,Kali Bird LLC,"610 Quail Crest Dr,, Walnut Creek, California, 94598, United States",http://NA,+19252865729,,37.9185145,-121.994282,ChIJFX_3XwpghYARx3XuS3NKb8k,,US,America/Los_Angeles
386151494,KALON DERMATOLOGY,"2792 Ocean Ave, 2nd floor, Brooklyn, New York, 11229, United States",https://kalondermatology.com/,(833) 635-2566,,40.5933392,-73.9505625,ChIJ__8TNYhEwokRJVy0IBpKJao,,US,America/New_York
386151495,Kaptivating Body Sculpting,"15 8th St. W, Williston, North Dakota, 58801, United States",https://www.facebook.com/people/Kaptivating-Body-Sculpting/61560082883519/?_rdr,(701) 770-0293,,48.1512825,-103.6238175,ChIJc18VhZ9cIVMRFQesy4YqNc8,,US,America/Chicago
386151496,"KARMA ESTHETICS, INC.","748 Park Ave d, Lake Park, Florida, 33403, United States",https://www.karmaestheticsinc.com/,+15613171558,,26.7983937,-80.0680357,ChIJT3IwTxbV2IgRBXN48F9YFUA,,US,America/New_York
386525915,Kate Elizabeth Medspa LLC,"781 E Plaza Drive<br>Suite 101, Eagle, Idaho, 83616, United States",https://boise.craigslist.org/spa/d/eagle-kate-elizabeth-medspa/7771534528.html,(208) 985-0134,,43.691427,-116.344101,Eik3ODEgRSBQbGF6YSBEciAjMTAxLCBFYWdsZSwgSUQgODM2MTYsIFVTQSIfGh0KFgoUChIJCdNZF66qr1QRV_NVVR8-WSISAzEwMQ,,US,America/Boise
386151498,"Kaua'i Drip IV, Hydration & Weight Management","4-1579 Kuhio Hwy, Suite #207, Kapaa, Hawaii, 96746, United States",https://www.kauaidrip.com/,(808) 470-7970,,22.080355,-159.31428,ChIJ2ZiVfu3gBnwR-BlB2syZrcI,,US,Pacific/Honolulu
386151499,KC Beauty,"4270 Blue Diamond Rd Suite 101A, Las Vegas, Nevada, 89139, United States",https://kcbeautyandbody.glossgenius.com/,(949) 677-6790,,36.0392718,-115.1983529,EjQ0MjcwIEJsdWUgRGlhbW9uZCBSZCAjMTAxYSwgTGFzIFZlZ2FzLCBOViA4OTEzOSwgVVNBIiAaHgoWChQKEgkrQrIbt8jIgBEEXYz-k4wqzRIEMTAxYQ,,US,America/Los_Angeles
386151500,KC Pharmacy,"8988 Lorton Station Blvd, Suite 102, Lorton, Virginia, 22079, United States",https://www.kcpharmacy.com/,(703) 339-9599,,38.714825,-77.2126472,ChIJdwIM40NTtokRIQg63WzVP74,,US,America/New_York
386151501,KD BEAUTY,"5353 N Topanga Canyon Blvd. Suite 204, Woodland Hills, California, 91364, United States",https://www.kdbeautyla.com,323-559-0290,,34.1389212,-118.6010572,Ejc1MzUzIE4gVG9wYW5nYSBDYW55b24gQmx2ZCAjMjA0LCBUb3BhbmdhLCBDQSA5MDI5MCwgVVNBIjoaOAoxEi8KFAoSCTW_eXchn8KAEYosZbTgoOZIEOkpKhQKEglZpnR9Q5_CgBHWI7oid_wCWxIDMjA0,,US,America/Los_Angeles
386151502,KD Shack,"1816 S Buerkle St, Stuttgart, Arkansas, 72160, United States",https://kdshack.glossgenius.com/?fbclid=IwAR1NnxHbUVtw3rdAd0eoLww7NlIDN0XLurpQbyixdLMrhY1mls5_85zNDt0,870.830.5008,,34.4857906,-91.5586842,ChIJ32lXadjKLIYR_-IXAJ2g9f8,,US,America/Chicago
386151503,Ke Kulana Hair Salon,"4819 Lapeer Rd # C, Kimball, Michigan, 48060, United States",,(810) 858-5024,,42.9825465,-82.5170473,ChIJE_aGPuKeJYgRqQVYwZvOPPo,,US,America/Detroit
386151504,Keep Active Health & Wellness,"4117 Plank Rd, Fredericksburg, Virginia, 22407, United States",https://www.keepactivehealthandwellness.com/,(540) 361-0209,,38.2900078,-77.5314688,ChIJnzwsz0TAtokR9SNAydJSX1w,,US,America/New_York
386151505,Kelly Basinger,"11050 Crabapple Rd Suite D 111, Roswell, Georgia, 30075, United States",https://www.thecontourclub.com/,(470) 802-2582,,34.0497007,-84.3622145,EjAxMTA1MCBDcmFiYXBwbGUgUmQgZCAxMTEsIFJvc3dlbGwsIEdBIDMwMDc1LCBVU0EiIRofChYKFAoSCROHUVZmc_WIEetcnW2Qv-wlEgVkIDExMQ,,US,America/New_York
386151506,KELLY DANIELLE AESTHETICS INC,"435 Albany Avenue, KINGSTON, New York, 12401, United States",https://www.kellydanielleaesthetics.com/,(845) 399-3593,,41.9408782,-74.0008508,ChIJxUYGARIP3YkRtnxeHKVX3bY,,US,America/New_York
386151507,Kentucky Services LLC,"3150 Custer Dr Ste 202, Lexington, Kentucky, 40517, United States",,888-888-8888,,37.9878503,-84.4593179,ChIJx45HLe1aQogRbG86hoQJSos,,US,America/New_York
386151508,KeyRo Wellness,"4691 Old Canoe Creek Rd, St Cloud, Florida, 34769, United States",,(407) 498-4448,,28.2556673,-81.3133045,ChIJU6-uuqCP3YgRKCEeHv8Vaes,,US,America/New_York
386151509,Kori Kryotherapy,"39400 Murrieta Hot Springs STE 117, Murrieta, California, 92563, United States",https://www.korikryotherapy.com/,951-461-0734,,33.5551744,-117.1561722,ChIJS7HnIeR924ARuxWPDjRdjng,,US,America/Los_Angeles
386525916,Kovak Cosmedic Center,"17 w 535 Butterfield Rd, Suite 100, Oakbrook Terrace, Illinois, 60181, United States",http://kovakcosmeticcenter.com,630-758-0470,,41.8516549,-87.9703888,Ejg1MzUgQnV0dGVyZmllbGQgUmQgIzEwMCwgT2FrYnJvb2sgVGVycmFjZSwgSUwgNjAxODEsIFVTQSIfGh0KFgoUChIJFylTeE1MDogRPARnINqgOygSAzEwMA,,US,America/Chicago
386151511,KQ Aesthetics,"9605 Sinclair Street, Fort Worth, Texas, 76244, United States",https://www.kqaesthetics.com/,+18177273156,,32.9140293,-97.2937674,ChIJR7p_oLPZTYYRn6M8gybsLGI,,US,America/Chicago
386151512,Kristina Zvir Inc,"1733 Sheepshead Bay Rd, Suite #24 Second Floor, Brooklyn, New York, 11235, United States",,+14432101654,,40.585242,-73.950907,ChIJJ47bVmREwokRDlrrsioIhxM,,US,America/New_York
386151513,Krysten Organic Esthetician,"2122 Hall Ave, Marinette, Wisconsin, 54143, United States",https://www.krystenorganicesthetician.com/,715-735-5078,,45.0999585,-87.6359771,ChIJEWaGpRGvUk0RNBcRHdMCGLw,,US,America/Chicago
386151514,KSA Youth Foundation,"10905 Fort Washington Rd., STE 105, Fort Washington, Maryland, 20744, United States",https://www.qimedicalspa.com/,(202) 758-4898,,38.743388,-76.994919,ChIJE02GaUSlt4kRxj5x-hhzcOc,,US,America/New_York
392144898,Kukui Lifestyle,"82-6066 Mamalahoa Hwy Suite 14, Captain Cook, Hawaii, 96704, United States",https://kukuilifestylemedicine.com,(808) 825-6557,,19.4874243,-155.9065095,ChIJ__-_1yoBVHkR-EP28bbEmvk,,US,Pacific/Honolulu
386151515,L A & CO.,"702 E South Loop, Stephenville, Texas, 76401, United States",https://www.lamillsbiofeedback.com/,(254) 459-1746,,32.2144991,-98.1888845,ChIJbWe75O-2UYYRmRFGZcUTgnE,,US,America/Chicago
386151517,La Belle Med Spa Dr E Aesthetics & Hydration Clinic LLC,"3348 Easton Ave, suite 202, Bethlehem, Pennsylvania, 18020, United States",https://www.drelabellemedspa.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14947041610664256462,(973) 704-5644,,40.6554346,-75.3334516,ChIJAQBMZFEVxIkRp2o3PV7dHHc,,US,America/New_York
386151518,LA Lash & Spa by Lagenis Amurtal LLC,"1301 Shiloh Rd Nw Suite 211, Kennesaw, Georgia, 30144, United States",https://la-lash-and-spa-by-lagenis-amurtal.ueniweb.com/#services,+16786339776,,34.0488716,-84.5907112,ChIJ-20m0btq9YgRe2YMfs5Zfhw,,US,America/New_York
386151519,"LA LOOK SKINCARE & MAKEUP, LLC","15 Pleasant Aly Chagrin Falls, Chagrin Falls, Ohio, 44022, United States",https://www.lalookskin.com/,(440) 477-4720,,41.4309877,-81.391251,ChIJ6b1G4i4bMYgRdZ5-pbDCkNU,,US,America/New_York
386525918,La Réserve NYC,"177 Duane St, New York, New York, 10013, United States",http://lareservenycity.com,888-888-8888,,40.7175868,-74.0099291,ChIJ4Y46Th5awokRMxYAYhWG4xE,,US,America/New_York
386151522,Laccura Medical Spa,"1729 GreenBay Rd, Highland park, Illinois, 60035, United States",https://laccura.com/,847-748-8948,,42.1837907,-87.8013865,,,US,America/Chicago
393816302,"Lakeside Integrative, PLLC","2205 Eastchester Drive, Suite 103, High Point, North Carolina, 27265, United States",https://www.lakesideintegrative.com/,336-715-0007,,36.0225863,-79.9753712,ChIJO-XTWI8FU4gRXtViw5lR67g,,US,America/New_York
386151523,Lakewood Ranch Med Spa,"6320 Venture Dr Suite 105, Lakewood Ranch, Florida, 34202, United States",https://lwrmed.com/,941-358-8222,,27.3870163,-82.4364854,ChIJPZ-kvf44w4gRlNw2j9F2UD8,,US,America/New_York
386151524,LANA DIVO WELLNESS,"9962 Lin Ferry Dr. suite 204, St. Louis, Missouri, 63123, United States",https://www.instagram.com/divolana/?hl=en,(636) 495-5234,,38.5245791,-90.3522455,ChIJAQBQl-HI2IcRjk_XdjijNRI,,US,America/Chicago
386151525,Laser & Facials Med Spa,"3749 NE 163rd St., North Miami Beach, Florida, 33160, United States",https://laserfacialmiami.com/,305-705-3612,,25.931475,-80.1345774,,,US,America/New_York
386151526,Laser Med Spa,"6805 Kingery HWY, Willowbrook, Illinois, 60527, United States",,(331) 625-9529,,41.7646687,-87.9442409,ChIJc-2lszlPDogRyHfsUZBKoiE,,US,America/Chicago
386151527,LaserProf,"4 Rose Street, Feasterville-Trevose, Pennsylvania, 19053, United States",,445-888-1307,,40.1540109,-75.0004363,ChIJ-x34rXqtxokRR5Bc8gXe2Zo,,US,America/New_York
386151529,Lash Lift San Diego,"1040 University Ave B201,, San Diego, California, 92103, United States",https://lashliftsandiego.com/,(858) 789-6035,,32.7486971,-117.1540142,ChIJiRUFxNxU2YARyazehB7JLvw,,US,America/Los_Angeles
386151530,"Laura E Baber, MD, LLC","2500 W Higgins Rd #470, Hoffman Estates, Illinois, 60169, United States",https://www.amitahealth.org/provider/dr-laura-e-baber-md-family-medicine,+12246538324,,42.0599973,-88.141262,ChIJY7UUHXeoD4gRn6H8YelqP4o,,US,America/Chicago
386525917,L’Atelier Beauty Institute LLC,"750 Oak Ave Pkwy Suite 175, Folsom, California, 95630, United States",http://www.ellabodybeauty.com,(916) 276-6230,,38.6654108,-121.1358092,ChIJd9fWJVvkmoARWRnViQhu9SM,,US,America/Los_Angeles
386151531,Leg Up Recovery,"305 S Main Street Suite 101, Alpharetta, Georgia, 30009, United States",https://leguprecovery.com/,(478) 207 7969,,34.0679344,-84.3022096,ChIJVVUFcKh19YgR08Ew549bB-8,,US,America/New_York
386151532,Let's Face it,"20283 N State Rd 7 Ste 402, Boca Raton, Florida, 33498, United States",,(904) 403-8586,,26.2352298,-80.2047993,Ei8yMDI4MyBOIFN0YXRlIFJkIDcgIzQwMiwgTWFyZ2F0ZSwgRkwgMzMwNjMsIFVTQSIfGh0KFgoUChIJeZHu0I0E2YgRphjFN8xuQTYSAzQwMg,,US,America/New_York
386525919,LIFE THEORY,"2525 Ponce De Leon Blvd<br>STE 306, Coral Gables, Florida, 33134, United States",https://lifetheorymia.com/,(305) 965-0319,,25.7485153,-80.258363,ChIJfTK9a5e32YgRaqYrrbFsLXg,,US,America/New_York
386151534,Lifestyle Health and Wellness PLLC,"18096 Kings Row, Suite A, Houston, Texas, 77058, United States",https://mysite.vagaro.com/lifestylehealthandwellnesspllc/staff,(409) 370-3770,,29.5437323,-95.1078325,EikxODA5NiBLaW5ncyBSb3cgYSwgSG91c3RvbiwgVFggNzcwNTgsIFVTQSIdGhsKFgoUChIJ48c2mfucQIYRivC-SWAtOlQSAWE,,US,America/Chicago
386151535,Lifetime,"2902 Corporate Place, Chanhassen, Minnesota, 55317, United States",,952.229.7538,,44.8625186,-93.5962294,ChIJrQ6WeqQE9ocRQcsIRApNyRA,,US,America/Chicago
386525920,Lili BodySculpting,"2089 Vale Road, suite 20, San Pablo, California, 94806, United States",http://N/A,510-940-6703,,37.9541224,-122.3377499,ChIJI1IhC_R3hYARxJRA1T4l9aM,,US,America/Los_Angeles
386151537,LIMA WELLNESS CENTER,"21601 Vanowen St, Suite #107, Canoga Park, California, 91303, United States",https://www.limaendospheres.com/,(323) 716-7777,,34.1940191,-118.6005515,,,US,America/Los_Angeles
386151538,Liquid Gold IV Bar,"7 Kimball Lane Building D, Lynnfield, Massachusetts, 01940, United States",https://liquidgoldivbar.com/,(781) 736-1901,,42.5101667,-71.0363088,ChIJbUU1nzoN44kRwbWOJzWg6YU,,US,America/New_York
386151539,Liudmyla Piun,"409 Grand str, apt 2R, Brooklyn, New York, 11211, United States",,+19172384026,,40.71191,-73.9539492,Eik0MDkgR3JhbmQgU3QgIzJyLCBCcm9va2x5biwgTlkgMTEyMTEsIFVTQSIeGhwKFgoUChIJJ8jSU19ZwokR3ZmiAvE97FsSAjJy,,US,America/New_York
386525921,LIV Body and Beauty,"790 NW 107th Ave<br>Suite 306, Miami, Florida, 33172, United States",https://www.livbodyandbeauty.com/,(786) 502-5599,,25.7776245,-80.3707802,ChIJ__-P0tO-2YgR2zzUKjlpzho,,US,America/New_York
386151541,Live Well 360 Beauty & Wellness Center,"165 W 15th St, Edmond, Oklahoma, 73013, United States",http://livewell360ok.com/,(405) 645-7644,,35.6387093,-97.486439,ChIJgxcKo_gesocRY-mxkJYP2Pw,,US,America/Chicago
386151542,LJ Blush Skincare and Makeup,"901 Mantua Pike #101, Woodbury, New Jersey, 08096, United States",https://www.ljblush.com/,609-342-2330,,39.8178265,-75.1635988,ChIJ__-7fJjaxokRdcABPELgxJc,,US,America/New_York
386151543,LM Esthetics LLC,"16 Elmwood Ave, Westbrook, Maine, 04092, United States",https://www.lmestheticsme.com/,(207) 329-0289,,43.715591,-70.335072,ChIJHVaMtqSaskwRz0ZHgb09xKo,,US,America/New_York
386151544,Lorena Andujar Studio,"7 N Broad St, Lower Level/ Suite 2, Ridgewood, New Jersey, 07450, United States",https://square.site/book/GARQDKP9KBHFY/lorena-andujar-studio-ridgewood-nj,(201) 952-2036,,40.9799549,-74.1201151,ChIJu8bw7qjkwokRJFotoMa25cY,,US,America/New_York
386151545,Lotus Spa Body Image,"2696 Dawson Ave, Signal Hill, California, 90755, United States",http://www.lotusspabodyimage.com/,562-682-4332,,33.8060317,-118.1649967,ChIJR35sWNEz3YAR8whfcltpjow,,US,America/Los_Angeles
387921766,Louisville Aesthetics,"9345 Leesgate Rd, Hurstbourne, Kentucky, 40222, United States",https://www.thelouisvilleaesthetics.com/,(502) 290-8361,,38.244753,-85.5802442,ChIJ7_fvmZKfaYgRPPfc35dfqcA,,US,America/Kentucky/Louisville
386151546,Louisville Body Contouring,"8915 Stone Green Way Suite 100B, Louisville, Kentucky, 40220, United States",,(502) 235-3518,,38.2143577,-85.5993139,EjU4OTE1IFN0b25lIEdyZWVuIFdheSAjMTAwYiwgTG91aXN2aWxsZSwgS1kgNDAyMjAsIFVTQSIgGh4KFgoUChIJKbsnJQugaYgR99hi01dVbCESBDEwMGI,,US,America/Kentucky/Louisville
386151547,Love Your Body LLC (Manhattan Beach),"806 N Manhattan Beach Blvd, #201, Manhattan Beach, California, 90266, United States",https://www.endermologielosangeles.com/index.php,323-351-8560,,33.887088,-118.4029605,ChIJ__-r9fKzwoAR4aCe2Pw3Rxw,,US,America/Los_Angeles
386151548,Lovejoy Chiropractic,"2720 Country Club Rd Suite A-202, Allen, Texas, 75002, United States",https://www.lovejoychiropractic.com/,(214) 457-6664,,33.1220728,-96.6090938,EjAyNzIwIENvdW50cnkgQ2x1YiBSZCBhIDIwMiwgQWxsZW4sIFRYIDc1MDAyLCBVU0EiIRofChYKFAoSCUsHlBJOEEyGEQsefrrtERB0EgVhIDIwMg,,US,America/Chicago
386151549,Low TE Georgia - Valdosta,"2410 Bemiss Rd, Suite C, Valdosta, Georgia, 31602, United States",http://www.lowtegeorgia.com/,229) 216-8604,,30.8694423,-83.2791768,ChIJQ1ZTwqRn7ogR9-12xR3tgII,,US,America/New_York
386525922,"LTF Club Operations Company, Inc.","Accounts Payable<br>2902 Corporate Place, Chanhassen, Minnesota, 55317, United States",,+1 (704) 9017100,,44.8625186,-93.5962294,ChIJrQ6WeqQE9ocRQcsIRApNyRA,,US,America/Chicago
386525923,Luana Beauty LLC,"201 S WENATCHEE AVE, <br>SUITE A, WENATCHEE, Washington, 98801, United States",https://www.luanabeauty.com/,+18088959781,,47.4221253,-120.3088849,ChIJyXaFIevMm1QR7-M6oqY0Q0k,,US,America/Los_Angeles
386151552,Lucali Aesthetic & Regenerative Medicine,"40700 California Oaks Rd, Ste 207, Murrieta, California, 92562, United States",https://www.lucaliaesthetics.com/,(951) 412-0172,,33.5702772,-117.2032579,ChIJq6r6Y1uC3IAR9naYQW4yBtA,,US,America/Los_Angeles
386151553,Lucid Anti Aging,"2400 North Heritage oaks path, Hernando, Florida, 34442, United States",https://www.lucidantiaging.com/,+14237476025,,28.8987002,-82.4419868,ChIJz_CfwUhs6IgRr7gTgO2Xg4o,,US,America/New_York
386151554,Luminescence Aesthetic Medicine,"40 S Kyrene Rd., Suite 1, Chandler, Arizona, 85226, United States",https://myluminescence.com/,480-785-1746,,33.3026557,-111.9462135,ChIJZ6cgra4GK4cRC2tcURLHAGo,,US,America/Phoenix
386151555,Luminous Laser and Skin Spa,"27071 Cabot Rd, Ste 103, Laguna Hills, California, 92653, United States",,(949) 446-9924,,33.5696384,-117.675071,ChIJGTQXeMLu3IAROoskF8bQoX0,,US,America/Los_Angeles
386151556,Lunabella Aesthetics,"4730 N Habana Ave suite 301, Tampa, Florida, 33614, United States",https://www.lunabellaaesthetics.com/,+18135850061,,27.9880535,-82.4901169,ChIJybj3ae_DwogRYw6ooxj7k98,,US,America/New_York
386151557,Lundgren Chiropractic Cente,"3301 Southern Blvd SE Suite 304, Rio Rancho, New Mexico, 87124, United States",https://www.lundgren-chiro.com/,(505) 892-2222,,35.2432004,-106.6695442,ChIJEUWh7fNwIocR-70ih_Y8xfU,,US,America/Denver
386525924,Lush Lash & Skin,"1839 N Government Way STE B, Coeur d’Alene, Idaho, 83815, United States",http://lushlashandskinstudio.com/,(208) 699-0385,,47.6929964,-116.7866123,EjUxODM5IE4gR292ZXJubWVudCBXYXkgYiwgQ29ldXIgZCdBbGVuZSwgSUQgODM4MTQsIFVTQSIdGhsKFgoUChIJH0I4vunGYVMRmnUeQndRhMESAWI,,US,America/Los_Angeles
386151559,Luveva Aesthetic Spa,"110-6 Forum Dr. , Columbia, South Carolina, 29229, United States",,(839) 849-5356,,34.1334439,-80.8815348,ChIJs-HEJzeq-IgRwKbuTubIWqw,,US,America/New_York
386151560,Lux Wellness Company,"333 S. Tamiami Trail unit 387, Venice, Florida, 34285, United States",https://luxwellnesscenter.com/,970) 510-5394,,27.0953731,-82.4435068,ChIJ4_9Ebbpbw4gRrktv-jdgDv8,,US,America/New_York
386525925,Luxe Nails,"907 Tahoe Blvd Ste 8, Incline Village, Nevada, 89451, United States",http://luxenailstahoe.com,775-684-9033,,39.2491822,-119.9517901,ChIJo6KFzxdwmYARqThbUEEprXQ,,US,America/Los_Angeles
386151562,LYMPH LLC,"515 W 38Th Street, New York, New York, 10018, United States",,(347) 282-4796,,40.7576431,-73.9979315,ChIJGZDI10xYwokRThKb1Flfpq8,,US,America/New_York
386151563,M Browz,"7579 Secor Rd, Lambertville, Michigan, 48144, United States",https://mbrowz.com/,419-540-6434,,41.7523363,-83.6264459,ChIJq6pq2nqAPIgROcrwIX2XxHE,,US,America/Detroit
386151564,"M Dika Dermatology, S.C","1050 Milwaukee Avenue, Suite 101, Burlington, Wisconsin, 53105, United States",https://www.mdikadermatology.com/,(414) 433-7692,,42.6912239,-88.2656315,ChIJKyoXdsqEBYgRePFI0IpDCD0,,US,America/Chicago
386151565,M&S beauty LLC,"1920 E Hallandale Beach Blvd #807, Hallandale Beach, Florida, 33009, United States",https://www.mandsbeautysalon.com/,(954) 892-1235,,25.9854798,-80.128482,ChIJo4vcmJ2s2YgRLnURxZwYzXA,,US,America/New_York
386525926,"MAD Brands, LLC DBA MAD Esthetics Medspa","272 Calhoun Station Pkwy<br>Suite E, Madison, Mississippi, 39110, United States",https://www.madestheticsms.com/,(937) 209-8256,,32.5275889,-90.099252,EjIyNzIgQ2FsaG91biBTdGF0aW9uIFBrd3kgZSwgTWFkaXNvbiwgTVMgMzkxMTAsIFVTQSIdGhsKFgoUChIJmXWXQJrQKYYRCe5C1W9f_qsSAWU,,US,America/Chicago
386151567,Maiko Aesthetic Inc,"943 Kings Hwy, Floor 1, Brooklyn, New York, 11223, United States",,(347) 481-9420,,40.6074453,-73.9623922,Ei45NDMgS2luZ3MgSHd5IEZsb29yIDEsIEJyb29rbHluLCBOWSAxMTIyMywgVVNBIiMaIQoWChQKEgkh2D717ETCiRGQ4-eWZslVNhIHRmxvb3IgMQ,,US,America/New_York
386151568,"Manhattan Endocrinology, PLLC","215 East 68th St. Suite 8, New York, New York, 10065, United States",https://www.manhattan-endocrinology.com/,212-288-2869,,40.7668661,-73.960956,ChIJZ-mKH-pYwokRPZj2jocm-WY,,US,America/New_York
386151569,Marathon Pilates,"2907 12th Avenue South #3 and #4, Nashville, Tennessee, 37204, United States",https://www.marathonpilates.com/,+16159743845,,36.1211282,-86.7908651,ChIJKacVazBkZIgRbLTm5oNIcwQ,,US,America/Chicago
386525927,Mariam Masha Hakopyan,"19532 Bermuda St,, Porter Ranch, California, 91326, United States",http://NA,(626) 755-9028,,34.2654287,-118.5585046,ChIJDZ9UcEibwoARpfMQKtMPrTQ,,US,America/Los_Angeles
386151571,Mariposa Aesthetics & Laser Center,"4214 N Classen Blvd, Oklahoma City, Oklahoma, 73118, United States",https://mariposaokc.com/,(405) 759-7546,,35.5140258,-97.5338432,ChIJTd5UCQUasocR5HgMz-p3nz8,,US,America/Chicago
